"sno_student","sno","data_type","questionnaire_type","school","age","gender","school_grade","consent_given","coding_round_1_coder_1","coding_round_1_coder_2","coding_round_1_final_coding","coding_round_1_coder_agreement","coding_round_2_coder_1","coding_round_2_coder_2","coding_round_2_final_coding","coding_round_2_coder_agreement","coding_round_3_coder_1_answer_1","coding_round_3_coder_1_answer_2","coding_round_3_coder_1_answer_3","coding_round_3_coder_1_answer_4","coding_round_3_coder_2_answer_1","coding_round_3_coder_2_answer_2","coding_round_3_coder_2_answer_3","coding_round_3_coder_2_answer_4","coding_round_3_coder_agreement","coding_round_3_final_coding_overall","coding_round_4.1_coder_1_answer_1","coding_round_4.1_coder_1_answer_2","coding_round_4.1_coder_1_answer_3","coding_round_4.1_coder_2_answer_1","coding_round_4.1_coder_2_answer_2","coding_round_4.1_coder_2_answer_3","coding_round_4.1_coder_agreement","coding_round_4.1_final_coding_overall","coding_round_4.2_coder_1_answer_1","coding_round_4.2_coder_1_answer_2","coding_round_4.2_coder_2_answer_1","coding_round_4.2_coder_2_answer_2","coding_round_4.2_coder_agreement","coding_round_4.2_final_coding_overall","final_coding","expectancies","value","value/intrinsic","value/utility","value/utility/daily life","value/utility/general","value/utility/learning utility","value/utility/other","value/utility/school utility","value/utility/social utility","value/utility/useless","costs","costs/effort","costs/emotional","costs/opportunity","costs/outside","goals","goals/evaluative","goals/family support","goals/mastery","goals/normative","goals/outcome","goals/social approval","goals/social concern","goals/social responsibility","goals/social status","other factors","consequence","statement_Kinyarwanda","statement_English","what_subjects_listed","subjects.demotivation","subjects.motivation","biology_demot","biology_mot","chemistry_demot","chemistry_mot","english_demot","english_mot","entrepreneurship_demot","entrepreneurship_mot","french_demot","french_mot","geography_demot","geography_mot","history_demot","history_mot","ict_demot","ict_mot","kinyarwanda_demot","kinyarwanda_mot","kiswahili_demot","kiswahili_mot","literature_demot","literature_mot","mathematics_demot","mathematics_mot","physics_demot","physics_mot","religion_demot","religion_mot","sports_demot","sports_mot","mathematics_grades","physics_grades","chemistry_grades","biology_grades","kinyarwanda_grades","english_grades","geography_grades","history_grades","entrepreneurship_grades","ict_grades","religion_grades","french_grades","kiswahili_grades","literature_grades","library.and.clubs_grades","sports_grades"
36,"n12_12_8","motivation","motivation","A",15,"female","2","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"different",NA,NA,NA,"none","utility","school",NA,NA,"school",NA,NA,"agreement","school",NA,NA,NA,NA,NA,NA,"value/utility/school utility",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mba ndeba niba nabimenye","i see if i knew it","kinyarwanda, imibare,english","","Kinyarwanda, Imibare,English",NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.475,0.575,0.4,0.488,0.539,0.447,0.356,0.447,0.383,0.725,0.65,0.467,0.417,0.633,0.633,0.733
36,"n12_12_6","motivation","motivation","A",15,"female","2","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"consequence",NA,"coder 1","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"mbashe gusobanuza ibya naniye kugira ngo ndusheho kubi menya neza","i can be able to ask for explanations for what i couldn’t do so that i can get better at it","kinyarwanda, imibare,english","","Kinyarwanda, Imibare,English",NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.475,0.575,0.4,0.488,0.539,0.447,0.356,0.447,0.383,0.725,0.65,0.467,0.417,0.633,0.633,0.733
36,"n12_12_7","motivation","motivation","A",15,"female","2","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"consequence",NA,"coder 1","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"mu rugo bambaza niba nta mukoro mfite basanga uhari bakampatira ku wu kora bakamfasha nka menya ibyo ntumvise","at home they ask if i don’t have any homework, when there is they force me to do it, they help me with what i didn’t understand","kinyarwanda, imibare,english","","Kinyarwanda, Imibare,English",NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.475,0.575,0.4,0.488,0.539,0.447,0.356,0.447,0.383,0.725,0.65,0.467,0.417,0.633,0.633,0.733
36,"n12_12_9","motivation","motivation","A",15,"female","2","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"goals",NA,NA,NA,"agreement","goals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"goals/mastery",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"nshaka kumenya iryosomo neza kandi cyane","i want to know the subject well and a lot","kinyarwanda, imibare,english","","Kinyarwanda, Imibare,English",NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.475,0.575,0.4,0.488,0.539,0.447,0.356,0.447,0.383,0.725,0.65,0.467,0.417,0.633,0.633,0.733
37,"m163_163_4","motivation","demotivation","B",15,"female","3","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","negative",NA,NA,NA,"different",NA,NA,NA,"coder 2","different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"source",NA,"coder 1","consequence","consequence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"si ngira ishyaka mu gukora umwitozo kubera ko ngira ubute nkagira ubunebwe","i am not motivated to do the exercise because i am lazy","geography, history","Geography, History","",0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.451,0.513,0.433,0.517,0.614,0.308,0.403,0.242,0.417,0.7,0.633,0.408,0.629,0.5,0.667,0.933
37,"m163_163_3","motivation","demotivation","B",15,"female","3","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","utility",NA,NA,NA,"different",NA,NA,NA,"coder 1","utility","useless",NA,NA,"useless",NA,NA,"agreement","useless",NA,NA,NA,NA,NA,NA,"value/utility/useless",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ko hari igihe mbona gukora umwitozo ntacyo bimaze cyangwa ku wu kora no kuta wu kora byose ari kimwe","there are times i get an exercise and it is useless or whether you work it or nit it is all the same","geography, history","Geography, History","",0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.451,0.513,0.433,0.517,0.614,0.308,0.403,0.242,0.417,0.7,0.633,0.408,0.629,0.5,0.667,0.933
37,"m163_163_2","motivation","demotivation","B",15,"female","3","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","task difficulty","ability",NA,NA,"task difficulty","ability",NA,NA,"agreement","ability/ task difficulty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies-costs/effort",1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ko iyo bampaye umwitozo ukomeye cyangwa ibibazo ntasobanukiwe byanga byakunda sinagira ishyaka","whether or not i want it when i am given a difficult exercise or questions i do not understand i have no motivation","geography, history","Geography, History","",0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.451,0.513,0.433,0.517,0.614,0.308,0.403,0.242,0.417,0.7,0.633,0.408,0.629,0.5,0.667,0.933
37,"m163_163_1","motivation","demotivation","B",15,"female","3","yes","yes","no","no","coder 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"ntekereza ko nshobora gutsinda cyangwa gutsindwa kuko byose biba biri mbere yanjye","i think about how i might succeed or fail because it is all infront of me","geography, history","Geography, History","",0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.451,0.513,0.433,0.517,0.614,0.308,0.403,0.242,0.417,0.7,0.633,0.408,0.629,0.5,0.667,0.933
38,"n1_1_1","motivation","motivation","A",16,"male","2","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","positive",NA,NA,NA,"positive",NA,NA,NA,"agreement","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/intrinsic",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nkunda kwiga","i like/ love studying.","lunch,sport,kinyarwanda,english","","Lunch,sport,kinyarwanda,english",NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0.397,0.483,0.388,0.413,0.389,0.45,0.328,0.35,0.483,0.642,0.583,0.442,0.542,0.65,0.717,0.517
38,"n1_1_10","motivation","motivation","A",16,"male","2","yes","no","yes","no","coder 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"ngira ishyaka mu kwiga","i have motivation in my studies","lunch,sport,kinyarwanda,english","","Lunch,sport,kinyarwanda,english",NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0.397,0.483,0.388,0.413,0.389,0.45,0.328,0.35,0.483,0.642,0.583,0.442,0.542,0.65,0.717,0.517
38,"n1_1_2","motivation","motivation","A",16,"male","2","yes","yes","yes","no","agreement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"biterwa n'isomo bampayemo","depending on the lesson/ subject they have given me.","lunch,sport,kinyarwanda,english","","Lunch,sport,kinyarwanda,english",NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0.397,0.483,0.388,0.413,0.389,0.45,0.328,0.35,0.483,0.642,0.583,0.442,0.542,0.65,0.717,0.517
38,"n1_1_3","motivation","motivation","A",16,"male","2","yes","no","no","no","agreement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"baba banampaye","what they have given me","lunch,sport,kinyarwanda,english","","Lunch,sport,kinyarwanda,english",NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0.397,0.483,0.388,0.413,0.389,0.45,0.328,0.35,0.483,0.642,0.583,0.442,0.542,0.65,0.717,0.517
38,"n1_1_4","motivation","motivation","A",16,"male","2","yes","no","yes","yes","coder 2","demotivation","demotivation","demotivation","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"source",NA,"coder 2","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"ntaje kwiga","i don’t come studying","lunch,sport,kinyarwanda,english","","Lunch,sport,kinyarwanda,english",NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0.397,0.483,0.388,0.413,0.389,0.45,0.328,0.35,0.483,0.642,0.583,0.442,0.542,0.65,0.717,0.517
38,"n1_1_5","motivation","motivation","A",16,"male","2","yes","no","no","no","agreement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"ngira ishyaka mu kwiga","i have motivation in my studies","lunch,sport,kinyarwanda,english","","Lunch,sport,kinyarwanda,english",NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0.397,0.483,0.388,0.413,0.389,0.45,0.328,0.35,0.483,0.642,0.583,0.442,0.542,0.65,0.717,0.517
38,"n1_1_6","motivation","motivation","A",16,"male","2","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","positive",NA,NA,NA,"positive",NA,NA,NA,"agreement","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/intrinsic",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nkunda isomo bampayemo imyitozo","i love the lesson/ subject in which i am given exercises","lunch,sport,kinyarwanda,english","","Lunch,sport,kinyarwanda,english",NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0.397,0.483,0.388,0.413,0.389,0.45,0.328,0.35,0.483,0.642,0.583,0.442,0.542,0.65,0.717,0.517
38,"n1_1_7","motivation","motivation","A",16,"male","2","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ibyo bampaye mbandi kubyumva","they things they gave me i understand","lunch,sport,kinyarwanda,english","","Lunch,sport,kinyarwanda,english",NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0.397,0.483,0.388,0.413,0.389,0.45,0.328,0.35,0.483,0.642,0.583,0.442,0.542,0.65,0.717,0.517
38,"n1_1_8","motivation","motivation","A",16,"male","2","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","positive",NA,NA,NA,"positive",NA,NA,NA,"agreement","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/intrinsic",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nkunda kwiga","i like/ love studying.","lunch,sport,kinyarwanda,english","","Lunch,sport,kinyarwanda,english",NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0.397,0.483,0.388,0.413,0.389,0.45,0.328,0.35,0.483,0.642,0.583,0.442,0.542,0.65,0.717,0.517
38,"n1_1_9","motivation","motivation","A",16,"male","2","yes","yes","yes","no","agreement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"bitewe n'isomo baduhayemo","depending on the lesson/ subject they have given us.","lunch,sport,kinyarwanda,english","","Lunch,sport,kinyarwanda,english",NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0.397,0.483,0.388,0.413,0.389,0.45,0.328,0.35,0.483,0.642,0.583,0.442,0.542,0.65,0.717,0.517
39,"n55_55_1","motivation","motivation","A",16,"female","1","yes","no","no","no","agreement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"bintera ishyaka kubera ko byumwihariko mumibereho ya kinyarwanda","[it motivates me especially in mahtematics and in kinyarwanda?]","chemistry,biology,english and ikinyarwanda","","Chemistry,Biology,English and Ikinyarwanda",NA,1,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.358,0.613,0.521,0.429,0.528,0.627,0.378,0.394,0.442,0.75,0.625,0.517,0.483,0.717,0.667,0.717
39,"n55_55_2","motivation","motivation","A",16,"female","1","yes","no","no","no","agreement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"wenda bamwe mubanyenshuri bagira ishyaka muri uyu mwitozo","maybe some of the student are motivated in this exercises","chemistry,biology,english and ikinyarwanda","","Chemistry,Biology,English and Ikinyarwanda",NA,1,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.358,0.613,0.521,0.429,0.528,0.627,0.378,0.394,0.442,0.75,0.625,0.517,0.483,0.717,0.667,0.717
40,"m148_148_2","motivation","demotivation","B",14,"male","1","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"hari bibabiri kundangaza byo kuruhande","i am distracted by other things","maths,physics,french,literature,ict","Maths,Physics,French,Literature,ICT","",0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,NA,1,NA,1,NA,0,NA,0,NA,0.375,0.354,0.479,0.346,0.4,0.3,0.339,0.314,0.4,0.483,0.592,0.388,0.296,0.5,0.55,0.817
40,"m148_148_3","motivation","demotivation","B",14,"male","1","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"isahazo kurya zishobora kubazageze","it might be time for lunch","maths,physics,french,literature,ict","Maths,Physics,French,Literature,ICT","",0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,NA,1,NA,1,NA,0,NA,0,NA,0.375,0.354,0.479,0.346,0.4,0.3,0.339,0.314,0.4,0.483,0.592,0.388,0.296,0.5,0.55,0.817
40,"m148_148_4","motivation","demotivation","B",14,"male","1","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"nananiwe mumutwe","i am exhausted","maths,physics,french,literature,ict","Maths,Physics,French,Literature,ICT","",0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,NA,1,NA,1,NA,0,NA,0,NA,0.375,0.354,0.479,0.346,0.4,0.3,0.339,0.314,0.4,0.483,0.592,0.388,0.296,0.5,0.55,0.817
40,"m148_148_1","motivation","demotivation","B",14,"male","1","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mba ntumvise isomo twize","i don't understand the subject/lesson we studied","maths,physics,french,literature,ict","Maths,Physics,French,Literature,ICT","",0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,NA,1,NA,1,NA,0,NA,0,NA,0.375,0.354,0.479,0.346,0.4,0.3,0.339,0.314,0.4,0.483,0.592,0.388,0.296,0.5,0.55,0.817
41,"n63_63_1","motivation","demotivation","A",15,"female","1","yes","no","no","no","agreement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"[no data]","[no data]","geography,ikinyarwanda,english,biology,physics","Geography,Ikinyarwanda,English,Biology,Physics","",1,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0.578,0.717,0.75,0.488,0.661,0.597,0.55,0.572,0.592,0.658,0.792,0.542,0.383,0.717,0.8,0.917
42,"m3_3_2","motivation","demotivation","B",20,"male","2","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","ability","utility",NA,NA,"ability",NA,NA,NA,"none","negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"costs/emotional",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kuko numva muri njye bitandimo kandi numva umutima wanjye utabimpatira","because i feel it is not inside me, and i feel my heart does not force me to it","geography,history,sw,rel","Geography,History,Sw,Rel","",0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0.417,0.425,0.475,0.438,0.333,0.44,0.575,0.433,0.45,0.85,0.5,0.55,0.575,0.4,0.8,1
42,"m3_3_3","motivation","demotivation","B",20,"male","2","yes","yes","no","no","coder 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"kandi ahanini numva ntabona n'umwanya wo kwitemberera","and most times i don’t get time to walk about/go about","geography,history,sw,rel","Geography,History,Sw,Rel","",0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0.417,0.425,0.475,0.438,0.333,0.44,0.575,0.433,0.45,0.85,0.5,0.55,0.575,0.4,0.8,1
42,"m3_3_1","motivation","demotivation","B",20,"male","2","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kubera ko ntashobora kwisobanurira","because i can't explain it to myself","geography,history,sw,rel","Geography,History,Sw,Rel","",0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0.417,0.425,0.475,0.438,0.333,0.44,0.575,0.433,0.45,0.85,0.5,0.55,0.575,0.4,0.8,1
42,"m3_3_8","motivation","demotivation","B",20,"male","2","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"iyo ntabonye untera ishyaka birangora","it is hard/challenging when i don't have someone to motivate me","geography,history,sw,rel","Geography,History,Sw,Rel","",0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0.417,0.425,0.475,0.438,0.333,0.44,0.575,0.433,0.45,0.85,0.5,0.55,0.575,0.4,0.8,1
42,"m3_3_9","motivation","demotivation","B",20,"male","2","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"consequence",NA,"coder 2","consequence","consequence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"kandi nk'iyo byize biragenda","and when i study it i don’t memorize it","geography,history,sw,rel","Geography,History,Sw,Rel","",0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0.417,0.425,0.475,0.438,0.333,0.44,0.575,0.433,0.45,0.85,0.5,0.55,0.575,0.4,0.8,1
42,"m3_3_10","motivation","demotivation","B",20,"male","2","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","ability",NA,NA,NA,"different",NA,NA,NA,"coder 1","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nanone sinjya byibuka iyo ndi mukizame","and i don’t recall when i am in the exam","geography,history,sw,rel","Geography,History,Sw,Rel","",0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0.417,0.425,0.475,0.438,0.333,0.44,0.575,0.433,0.45,0.85,0.5,0.55,0.575,0.4,0.8,1
